OID_,HUC_12,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN,PCT95
592,102300020301,592,113136.000000000000000,101822400.000000000000000,11,95,84,78.975807877244236,13.041175417769924,8935007.000000000000000,13,82,41,82,82
593,102300030603,593,78585.000000000000000,70726500.000000000000000,11,95,84,76.379919832029955,17.381334778151253,6002316.000000000000000,14,82,31,82,82
594,070600040201,594,138224.000000000000000,124401600.000000000000000,11,95,84,77.488395647644410,14.717536043477951,10710756.000000000000000,14,82,11,82,82
595,070600020407,595,56497.000000000000000,50847300.000000000000000,11,95,84,70.134219516080250,19.678074989183219,3962373.000000000000000,15,82,31,82,82
596,070600020408,596,90028.000000000000000,81025200.000000000000000,11,95,84,59.818178788821385,22.791169956954384,5385311.000000000000000,15,41,52,71,82
597,102300030505,597,159187.000000000000000,143268300.000000000000000,11,95,84,79.016163380174078,12.849456371216830,12578346.000000000000000,13,82,41,82,82
598,101702040402,598,127785.000000000000000,115006500.000000000000000,11,95,84,78.688750635832662,13.538760547564605,10055242.000000000000000,12,82,43,82,82
599,101702040703,599,165715.000000000000000,149143500.000000000000000,11,95,84,76.388413843043892,17.466743475136408,12658706.000000000000000,15,82,42,82,82
600,101702040604,600,149241.000000000000000,134316900.000000000000000,11,95,84,78.550063320401975,14.030125950360443,11722890.000000000000000,14,82,90,82,82
601,070802010801,601,82919.000000000000000,74627100.000000000000000,21,95,74,78.913578311363963,12.899195001475649,6543435.000000000000000,13,82,31,82,82
602,102300030204,602,67792.000000000000000,61012800.000000000000000,11,95,84,68.588284753362956,25.923717779170648,4649737.000000000000000,15,82,42,82,95
603,102300030401,603,156226.000000000000000,140603400.000000000000000,11,95,84,79.151645692778189,12.797319438101844,12365545.000000000000000,13,82,90,82,82
604,101702040606,604,118236.000000000000000,106412400.000000000000000,11,95,84,78.810083223383771,13.627841937439058,9318189.000000000000000,15,82,42,82,82
605,070802010605,605,166274.000000000000000,149646600.000000000000000,11,95,84,72.603287344984054,20.635730257557277,12072039.000000000000000,15,82,52,82,82
606,101702040403,606,106141.000000000000000,95526900.000000000000000,11,95,84,78.651576676307485,13.616026125258216,8348157.000000000000000,14,82,52,82,82
607,070600040302,607,93676.000000000000000,84308400.000000000000000,11,95,84,78.962434348178533,12.528821892343695,7396885.000000000000000,14,82,24,82,82
608,101702040503,608,90208.000000000000000,81187200.000000000000000,11,95,84,79.105012859170117,12.846357116070417,7135905.000000000000000,12,82,11,82,82
609,071000030403,609,125942.000000000000000,113347800.000000000000000,11,95,84,79.292221816391205,12.453614802170657,9986221.000000000000000,13,82,11,82,82
610,070600040303,610,66499.000000000000000,59849100.000000000000000,11,95,84,71.636280244815850,20.124802606966057,4763741.000000000000000,15,82,42,82,82
611,070600020207,611,91727.000000000000000,82554300.000000000000000,11,95,84,75.127530607127824,16.638152274244909,6891223.000000000000000,15,82,42,82,82
612,102300030305,612,109858.000000000000000,98872200.000000000000000,11,95,84,77.347985581387377,13.934072807291527,8497295.000000000000000,15,82,42,82,82
613,070600020103,613,58958.000000000000000,53062200.000000000000000,11,95,84,78.526646087044966,13.267653366449339,4629774.000000000000000,14,82,90,82,82
614,101702031905,614,14554.000000000000000,13098600.000000000000000,11,95,84,60.346571389308508,23.696065008816205,878284.000000000000000,14,82,31,71,82
615,101702031902,615,61949.000000000000000,55754100.000000000000000,11,95,84,75.349029040016845,15.643497032450785,4667797.000000000000000,15,82,52,82,82
616,070600020105,616,76920.000000000000000,69228000.000000000000000,11,95,84,78.714209568382898,12.646303699347593,6054697.000000000000000,15,82,52,82,82
617,070600020201,617,52045.000000000000000,46840500.000000000000000,11,95,84,76.206129311173115,15.529229623877423,3966148.000000000000000,15,82,42,82,82
618,101702031903,618,42799.000000000000000,38519100.000000000000000,11,95,84,76.109021238814449,14.926012303639196,3257390.000000000000000,14,82,52,82,82
619,070600020301,619,55052.000000000000000,49546800.000000000000000,11,95,84,70.803385889704501,18.974971683892576,3897868.000000000000000,15,82,42,81,82
620,070600020604,620,68570.000000000000000,61713000.000000000000000,11,95,84,64.336648680180986,20.802716025748452,4411564.000000000000000,15,81,95,81,82
621,070600020206,621,59063.000000000000000,53156700.000000000000000,11,95,84,71.811709530502370,19.300770283423592,4241415.000000000000000,15,82,31,82,82
622,070802010403,622,106243.000000000000000,95618700.000000000000000,11,95,84,78.826906243235484,13.679433319561305,8374807.000000000000000,14,82,31,82,82
623,070600020503,623,104658.000000000000000,94192200.000000000000000,11,95,84,66.123860574442077,20.600362832651935,6920391.000000000000000,15,81,24,81,82
624,070600020601,624,45849.000000000000000,41264100.000000000000000,21,95,74,64.623983074876506,20.876272207076390,2962945.000000000000000,14,81,24,81,82
625,101702031705,625,15018.000000000000000,13516200.000000000000000,11,95,84,75.290984152350660,17.830871131978515,1130720.000000000000000,13,82,24,82,82
626,070802030104,626,132556.000000000000000,119300400.000000000000000,11,95,84,78.337864751501357,15.113693568560370,10384154.000000000000000,15,82,52,82,95
627,070600020401,627,90733.000000000000000,81659700.000000000000000,11,95,84,75.357268028170992,16.407755824229433,6837391.000000000000000,15,82,52,82,82
628,070600020404,628,53606.000000000000000,48245400.000000000000000,11,95,84,59.282002014699685,25.542815738980870,3177871.000000000000000,15,82,52,81,82
629,070600020406,629,71167.000000000000000,64050300.000000000000000,11,95,84,72.140402152684203,18.375160871195494,5134016.000000000000000,15,82,52,82,82
630,070600020602,630,106452.000000000000000,95806800.000000000000000,11,95,84,60.103877804080206,21.872845416593929,6398178.000000000000000,15,41,24,71,82
631,070600020603,631,61927.000000000000000,55734300.000000000000000,11,95,84,63.115393931564824,20.979977026416240,3908547.000000000000000,15,81,11,81,82
632,070600020202,632,101486.000000000000000,91337400.000000000000000,11,95,84,74.657223656464694,17.790940874395492,7576663.000000000000000,14,82,11,82,82
633,071000020106,633,154280.000000000000000,138852000.000000000000000,11,95,84,73.704919626652227,20.335104452029508,11371195.000000000000000,15,82,42,82,90
634,070802030102,634,36512.000000000000000,32860800.000000000000000,11,95,84,78.682296231375943,14.187284764111068,2872848.000000000000000,13,82,42,82,82
635,070600020107,635,84957.000000000000000,76461300.000000000000000,11,95,84,72.352696069776201,19.004550616524256,6146868.000000000000000,15,82,52,82,82
636,070600020203,636,65536.000000000000000,58982400.000000000000000,11,95,84,70.655197143554119,19.695333220411197,4630459.000000000000000,15,82,24,82,82
637,070600020204,637,41138.000000000000000,37024200.000000000000000,11,95,84,73.127935242356031,17.529394880756620,3008337.000000000000000,15,82,11,82,82
638,070600020205,638,58958.000000000000000,53062200.000000000000000,11,95,84,73.890125173852581,16.749699432153260,4356414.000000000000000,14,82,24,82,82
639,070600020208,639,92018.000000000000000,82816200.000000000000000,11,95,84,70.245582386054423,19.792572965371072,6463858.000000000000000,15,82,24,81,82
640,070600020302,640,136534.000000000000000,122880600.000000000000000,11,95,84,69.665907393031887,19.672766688345700,9511765.000000000000000,15,82,52,81,82
641,070600020501,641,45467.000000000000000,40920300.000000000000000,11,95,84,68.800382695142275,19.705555900957496,3128147.000000000000000,14,81,24,81,82
642,070600020502,642,59221.000000000000000,53298900.000000000000000,21,95,74,63.484642272166411,21.251574291660731,3759624.000000000000000,14,81,24,81,82
643,070600020605,643,76252.000000000000000,68626800.000000000000000,11,95,84,61.046097151549993,21.636667928588032,4654887.000000000000000,15,41,24,81,82
644,070600020606,644,98212.000000000000000,88390800.000000000000000,11,95,84,59.491345253125459,21.814471641734350,5842764.000000000000000,15,41,24,43,82
645,070801020201,645,84692.000000000000000,76222800.000000000000000,11,95,84,76.781183582862752,15.249759064955567,6502752.000000000000000,14,82,11,82,82
646,070600010505,646,32692.000000000000000,29422800.000000000000000,11,95,84,65.141838982013098,32.443200794055095,2129617.000000000000000,15,90,52,82,95
647,070600020106,647,58673.000000000000000,52805700.000000000000000,11,95,84,75.657201779352533,16.447647821764161,4439035.000000000000000,15,82,52,82,82
648,070802010504,648,84144.000000000000000,75729600.000000000000000,11,95,84,77.965036128540319,14.434506448951408,6560290.000000000000000,14,82,42,82,82
649,070802010505,649,83277.000000000000000,74949300.000000000000000,11,95,84,76.862927338880411,16.761826510096526,6400914.000000000000000,14,82,42,82,82
650,070802020107,650,50810.000000000000000,45729000.000000000000000,11,95,84,77.348002361739717,16.987627982515423,3930052.000000000000000,14,82,52,82,95
651,101702040205,651,29100.000000000000000,26190000.000000000000000,11,95,84,79.374536082474364,11.628346883597107,2309799.000000000000000,12,82,24,82,82
652,101702040306,652,39393.000000000000000,35453700.000000000000000,11,95,84,77.911964054527303,15.049532524187805,3069186.000000000000000,15,82,42,82,82
653,101702040401,653,48039.000000000000000,43235100.000000000000000,21,95,74,78.822893898706894,13.476949212024758,3786573.000000000000000,11,82,43,82,82
654,101702040502,654,136029.000000000000000,122426100.000000000000000,11,95,84,75.813186893970936,18.304684373678548,10312792.000000000000000,14,82,90,82,82
655,101702040603,655,134157.000000000000000,120741300.000000000000000,11,95,84,78.495248104832655,13.882579075193897,10530687.000000000000000,13,82,90,82,82
656,102300030304,656,57613.000000000000000,51851700.000000000000000,11,95,84,79.103310016837241,14.297670990066631,4557379.000000000000000,14,82,41,82,95
657,102400010307,657,33384.000000000000000,30045600.000000000000000,11,95,84,63.400611071171667,31.818710418876055,2116566.000000000000000,12,82,24,82,95
658,102400010310,658,35229.000000000000000,31706100.000000000000000,11,95,84,66.213630815521157,29.966821574138308,2332640.000000000000000,12,82,41,82,95
659,071100010201,659,49703.000000000000000,44732700.000000000000000,11,95,84,73.026738828642962,18.151817286389761,3629648.000000000000000,14,81,24,81,82
660,070801041806,660,19533.000000000000000,17579700.000000000000000,11,95,84,30.241949521322809,17.634953380668517,590716.000000000000000,15,23,31,23,81
661,102802010102,661,117730.000000000000000,105957000.000000000000000,11,95,84,75.007372802173094,17.251245368071558,8830618.000000000000000,15,82,24,82,82
662,102400130203,662,55525.000000000000000,49972500.000000000000000,11,95,84,74.164178298063646,17.740905477493740,4117966.000000000000000,15,82,31,82,82
663,102802010108,663,157530.000000000000000,141777000.000000000000000,11,95,84,67.845089824161334,23.128221376760472,10687637.000000000000000,15,81,24,81,90
664,102802010104,664,72701.000000000000000,65430900.000000000000000,11,95,84,73.837897690540899,17.495057485281194,5368089.000000000000000,15,81,24,81,82
665,070801041502,665,80538.000000000000000,72484200.000000000000000,11,95,84,51.171633266284609,30.453860403345427,4121261.000000000000000,15,82,52,41,90
666,070801071002,666,122194.000000000000000,109974600.000000000000000,11,95,84,64.536818501727069,22.659935243007283,7886012.000000000000000,15,82,24,81,82
667,102801020802,667,138440.000000000000000,124596000.000000000000000,11,95,84,72.361802947123735,18.387834378992498,10017768.000000000000000,15,82,31,81,82
668,102801020804,668,132090.000000000000000,118881000.000000000000000,11,95,84,68.796419108183514,19.844281465919263,9087319.000000000000000,15,81,24,81,82
669,102802010405,669,136487.000000000000000,122838300.000000000000000,11,95,84,72.913559533142973,18.706700804084367,9951753.000000000000000,15,81,31,81,82
670,102801020503,670,75734.000000000000000,68160600.000000000000000,11,95,84,68.631803417223679,20.614278435855386,5197761.000000000000000,15,81,24,81,82
671,102400100110,671,91830.000000000000000,82647000.000000000000000,11,95,84,75.129717957095366,17.046941743306405,6899162.000000000000000,15,82,31,82,82
672,102802010103,672,83418.000000000000000,75076200.000000000000000,11,95,84,73.061173847369744,19.686738105093795,6094617.000000000000000,15,81,42,81,82
673,102801020701,673,132708.000000000000000,119437200.000000000000000,11,95,84,69.433003285409939,21.744501638579127,9214315.000000000000000,15,81,24,81,82
674,070801071006,674,171982.000000000000000,154783800.000000000000000,11,95,84,62.282895884453474,23.440172138102970,10711537.000000000000000,15,82,24,81,82
675,102801010301,675,82747.000000000000000,74472300.000000000000000,11,95,84,74.455327685596487,18.126692557618437,6160955.000000000000000,15,81,42,81,82
676,102400010305,676,14738.000000000000000,13264200.000000000000000,11,95,84,58.309472112905354,34.997417171719128,859365.000000000000000,12,82,24,82,95
677,102802010403,677,152802.000000000000000,137521800.000000000000000,11,95,84,68.657635371264035,22.095931828724080,10491024.000000000000000,15,81,31,81,82
678,102801020702,678,46804.000000000000000,42123600.000000000000000,11,95,84,65.165028630031173,20.921456949385767,3049984.000000000000000,15,81,24,81,82
679,070801041705,679,60601.000000000000000,54540900.000000000000000,11,95,84,39.689543076847507,28.401374840448064,2405226.000000000000000,14,11,31,24,90
680,102802010105,680,102190.000000000000000,91971000.000000000000000,11,95,84,73.285204031705334,17.962978184799923,7489015.000000000000000,15,81,24,81,82
681,070801041805,681,67614.000000000000000,60852600.000000000000000,11,95,84,52.273567604341537,27.682627643015465,3534425.000000000000000,15,41,31,41,82
682,102801020601,682,120614.000000000000000,108552600.000000000000000,11,95,84,67.745593380537485,21.442048836627258,8171067.000000000000000,15,81,31,81,82
683,070801041802,683,71909.000000000000000,64718100.000000000000000,11,95,84,53.949088431211926,30.055984931757070,3879425.000000000000000,15,82,31,41,90
684,102400100109,684,89911.000000000000000,80919900.000000000000000,11,95,84,71.540934924535492,19.163716922330543,6432317.000000000000000,15,82,31,81,82
685,102802010404,685,87023.000000000000000,78320700.000000000000000,11,95,84,70.826287303356949,20.076818615128115,6163516.000000000000000,15,81,42,81,90
686,071100010204,686,109287.000000000000000,98358300.000000000000000,11,95,84,72.518186060556417,18.653962886664580,7925295.000000000000000,15,82,31,81,82
687,102801020703,687,106849.000000000000000,96164100.000000000000000,11,95,84,67.143061703899662,21.340541774605295,7174169.000000000000000,15,81,31,81,82
688,071100010203,688,131641.000000000000000,118476900.000000000000000,11,95,84,71.466845435691496,20.624373545014276,9407967.000000000000000,15,81,31,81,82
689,071000091206,689,164891.000000000000000,148401900.000000000000000,11,95,84,58.858949245259012,23.468228172199840,9705311.000000000000000,15,41,31,52,82
690,071100010202,690,128508.000000000000000,115657200.000000000000000,11,95,84,73.014761726896154,18.142852017200813,9382981.000000000000000,15,81,31,81,82
691,071000091203,691,92544.000000000000000,83289600.000000000000000,11,95,84,63.653905169431837,23.481741422770352,5890787.000000000000000,15,81,24,81,82
692,102400090703,692,128890.000000000000000,116001000.000000000000000,11,95,84,69.348048723717042,22.723176748312746,8938270.000000000000000,15,82,52,82,82
693,102400030708,693,149044.000000000000000,134139600.000000000000000,11,95,84,78.799314296448244,16.220174311891597,11744565.000000000000000,15,82,42,82,95
694,102400050502,694,107241.000000000000000,96516900.000000000000000,11,95,84,78.025055715631296,13.593706474354034,8367485.000000000000000,15,82,42,82,82
695,102400030706,695,117425.000000000000000,105682500.000000000000000,11,95,84,73.635179902064962,20.624699474577639,8646611.000000000000000,15,82,52,82,82
696,071000091209,696,65993.000000000000000,59393700.000000000000000,11,95,84,52.683375509523785,23.220406203909626,3476734.000000000000000,15,41,24,41,82
697,071100010206,697,20104.000000000000000,18093600.000000000000000,11,95,84,68.840280541185862,24.099496287063257,1383965.000000000000000,15,81,24,81,95
698,102802010407,698,18587.000000000000000,16728300.000000000000000,11,95,84,67.521009307580556,21.052939527701540,1255013.000000000000000,15,81,24,81,82
699,071100010205,699,97135.000000000000000,87421500.000000000000000,11,95,84,70.422968034179718,20.156234204406417,6840535.000000000000000,15,82,31,81,82
700,071100020102,700,142966.000000000000000,128669400.000000000000000,11,95,84,73.352489403075822,17.563451560617114,10486912.000000000000000,15,81,31,81,82
701,102802010406,701,152571.000000000000000,137313900.000000000000000,11,95,84,68.545922881805893,21.304765046523993,10458120.000000000000000,15,81,24,81,90
702,071000091210,702,52369.000000000000000,47132100.000000000000000,11,95,84,53.600374267219500,21.384582332238043,2806998.000000000000000,15,41,24,41,82
703,102400040202,703,71615.000000000000000,64453500.000000000000000,11,95,84,72.384318927599466,20.904452242994356,5183803.000000000000000,15,82,52,82,82
704,102400050503,704,66062.000000000000000,59455800.000000000000000,11,95,84,78.087977960098343,13.597150969517296,5158648.000000000000000,13,82,52,82,82
705,102801030202,705,131105.000000000000000,117994500.000000000000000,11,95,84,73.592014034552236,17.711707272067027,9648281.000000000000000,15,81,31,81,82
706,102801020806,706,58871.000000000000000,52983900.000000000000000,11,95,84,67.979021929302490,20.306015729473884,4001993.000000000000000,15,81,42,81,82
707,102801020704,707,22451.000000000000000,20205900.000000000000000,11,95,84,68.269163957062219,20.531031344298164,1532711.000000000000000,13,81,95,81,82
708,102801020603,708,35674.000000000000000,32106600.000000000000000,11,95,84,67.274709872736352,21.263226292750620,2399958.000000000000000,15,82,24,81,82
709,102400100204,709,44785.000000000000000,40306500.000000000000000,11,95,84,74.844970414201001,17.898397473574160,3351932.000000000000000,14,82,43,82,82
710,102801010405,710,78318.000000000000000,70486200.000000000000000,11,95,84,72.653144870911547,18.246251567631617,5690049.000000000000000,15,81,31,81,82
711,102801010302,711,85084.000000000000000,76575600.000000000000000,11,95,84,74.510965633963309,16.968883479687811,6339691.000000000000000,15,81,42,81,82
712,071000091211,712,47155.000000000000000,42439500.000000000000000,11,95,84,64.956059802778242,23.594305035571107,3063003.000000000000000,15,82,42,82,82
713,071000091212,713,35459.000000000000000,31913100.000000000000000,11,95,84,57.989537211991447,25.956582724995087,2056251.000000000000000,15,41,42,41,90
